# time, G_impt_trot, X3Ur_trotX3, X3Ur_trotX1X2X3, X1X2X3Ur_trotX1X2X3
 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.000000000000000000e-01+0.000000000000000000e+00j)	 (1.000000000000000000e+00+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.000000000000000000e+00+0.000000000000000000e+00j)
 (2.000000000000000042e-02+0.000000000000000000e+00j)	 (4.381522945721090800e-01-2.408730885222745421e-01j)	 (8.762999343316526524e-01-4.817643053968074240e-01j)	 (-3.125281416067194739e-04-1.217153249863828311e-03j)	 (9.999992103527987064e-01-1.256604654890663731e-05j)
 (4.000000000000000083e-02+0.000000000000000000e+00j)	 (2.679104064043334454e-01-4.221537629725124474e-01j)	 (5.358033451669961256e-01-8.443392975758267083e-01j)	 (-1.172792569573017848e-03-2.133174771368109846e-03j)	 (9.999970367601209720e-01-2.437128396586525441e-05j)
 (5.999999999999999778e-02+0.000000000000000000e+00j)	 (3.139246983511296413e-02-4.989928744553676632e-01j)	 (6.274967109874882154e-02-9.980233032875599486e-01j)	 (-2.367962392817985970e-03-2.521433340847624004e-03j)	 (9.999940169390856282e-01-3.484312859935550084e-05j)
 (8.000000000000000167e-02+0.000000000000000000e+00j)	 (-2.128865730546961044e-01-4.523802954052020819e-01j)	 (-4.258267997308911590e-01-9.047946366511164795e-01j)	 (-3.602350552543052368e-03-2.285867191728256989e-03j)	 (9.999908979428693279e-01-4.373888045288712516e-05j)
 (1.000000000000000056e-01+0.000000000000000000e+00j)	 (-4.044916692048337592e-01-2.938480576634277530e-01j)	 (-8.090514127085771667e-01-5.877182292787992424e-01j)	 (-4.570567306363591820e-03-1.484749859895029365e-03j)	 (9.999884513384731388e-01-5.120576757906849749e-05j)
 (1.199999999999999956e-01+0.000000000000000000e+00j)	 (-4.960193900793816169e-01-6.261730807492749129e-02j)	 (-9.921137430622101183e-01-1.252393267417083456e-01j)	 (-5.033074172956565097e-03-3.162732112348698183e-04j)	 (9.999872823197261118e-01-5.774452160734009910e-05j)
 (1.400000000000000133e-01+0.000000000000000000e+00j)	 (-4.648256209720583176e-01+1.841050703307491598e-01j)	 (-9.297238571266768226e-01+3.682239993683583679e-01j)	 (-4.875446162080234076e-03+9.304855649991270123e-04j)	 (9.999876799812977834e-01-6.408549588211753432e-05j)
 (1.600000000000000033e-01+0.000000000000000000e+00j)	 (-3.186277537182403696e-01+3.852795390556165156e-01j)	 (-6.373171194028881548e-01+7.705880780675210540e-01j)	 (-4.136680712888609474e-03+1.947082147287304901e-03j)	 (9.999895457961816003e-01-7.100797479587217487e-05j)
 (1.799999999999999933e-01+0.000000000000000000e+00j)	 (-9.359539075397489694e-02+4.911351903682893982e-01j)	 (-1.872354569774298816e-01+9.823073480103580168e-01j)	 (-2.999549660778027139e-03+2.482014734594075941e-03j)	 (9.999924179914448930e-01-7.914737749722436345e-05j)
