# time, G_impt, X3UrX3, X3UrX1X2X3, X1X2X3UrX1X2X3
 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.000000000000000000e-01+0.000000000000000000e+00j)	 (1.000000000000000000e+00+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.000000000000000000e+00+0.000000000000000000e+00j)
 (4.000000000000000083e-02+0.000000000000000000e+00j)	 (2.679102886199770661e-01-4.221539107848514272e-01j)	 (5.358031711280635268e-01-8.443394812849126518e-01j)	 (-1.160484818750950322e-03-2.110788388450048764e-03j)	 (9.999970986284435481e-01-2.412590489336521220e-05j)
 (8.000000000000000167e-02+0.000000000000000000e+00j)	 (-2.128868827727593005e-01-4.523803590873319291e-01j)	 (-4.258272301681929051e-01-9.047946440864003126e-01j)	 (-3.564545795372082559e-03-2.261878228730928014e-03j)	 (9.999910879806399588e-01-4.335259402951785734e-05j)
 (1.199999999999999956e-01+0.000000000000000000e+00j)	 (-4.960196798243541316e-01-6.261712700449161006e-02j)	 (-9.921140584790959505e-01-1.252389480067568339e-01j)	 (-4.980254015807739597e-03-3.129540468146190207e-04j)	 (9.999875478439999021e-01-5.732928090909300361e-05j)
 (1.600000000000000033e-01+0.000000000000000000e+00j)	 (-3.186277666065462921e-01+3.852798108360019902e-01j)	 (-6.373169281211149562e-01+7.705885194617154710e-01j)	 (-4.093266730439942824e-03+1.926647746849991872e-03j)	 (9.999897640548619515e-01-7.057927828098812693e-05j)
 (2.000000000000000111e-01+0.000000000000000000e+00j)	 (1.545983004174970865e-01+4.754831787656197406e-01j)	 (3.091706966251174804e-01+9.510020210407666985e-01j)	 (-1.727062453261725373e-03+2.377725803994472364e-03j)	 (9.999956779298074805e-01-8.830055702206260815e-05j)
 (2.399999999999999911e-01+0.000000000000000000e+00j)	 (4.843156961023718510e-01+1.242482183136725121e-01j)	 (9.686302159238504572e-01+2.485057591545688227e-01j)	 (-7.842395405596371157e-05+6.215432477683596572e-04j)	 (9.999997975462361355e-01-1.115399527750639134e-04j)
 (2.800000000000000266e-01+0.000000000000000000e+00j)	 (3.644149682981710492e-01-3.423387232396449820e-01j)	 (7.288197680794198385e-01-6.847031160265646399e-01j)	 (-6.779463209023088664e-04-1.711417236855669859e-03j)	 (9.999982964403434371e-01-1.362212842968372204e-04j)
 (3.200000000000000067e-01+0.000000000000000000e+00j)	 (-9.378811203233472504e-02-4.910985816345018184e-01j)	 (-1.876207565954781387e-01-9.822339887037239148e-01j)	 (-2.969033306723821083e-03-2.455192647564516037e-03j)	 (9.999925660940500727e-01-1.569296779176517984e-04j)
 (3.599999999999999867e-01+0.000000000000000000e+00j)	 (-4.648980524796749170e-01-1.839227850306166812e-01j)	 (-9.298684697498693641e-01-3.678593574202902450e-01j)	 (-4.824640984584522251e-03-9.192185467174091582e-04j)	 (9.999879240839389949e-01-1.719387333266436104e-04j)
