# time, G_impt_trot, X3Ur_trotX3, X3Ur_trotX1X2X3, X1X2X3Ur_trotX1X2X3
 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.000000000000000000e-01+0.000000000000000000e+00j)	 (1.000000000000000000e+00+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.000000000000000000e+00+0.000000000000000000e+00j)
 (4.000000000000000083e-02+0.000000000000000000e+00j)	 (2.679107703309839272e-01-4.221533037491218554e-01j)	 (5.358038828453858260e-01-8.443387250353322493e-01j)	 (-1.210833118558899161e-03-2.202366153962919976e-03j)	 (9.999968414124436045e-01-2.513203356481973931e-05j)
 (8.000000000000000167e-02+0.000000000000000000e+00j)	 (-2.128856141234712340e-01-4.523800923554725517e-01j)	 (-4.258254660219336074e-01-9.047946012255503323e-01j)	 (-3.719196760876247124e-03-2.360011812084029763e-03j)	 (9.999902979034096528e-01-4.493051260935952636e-05j)
 (1.199999999999999956e-01+0.000000000000000000e+00j)	 (-4.960184866576677898e-01-6.261785947582369782e-02j)	 (-9.921127524101562845e-01-1.252404808321283813e-01j)	 (-5.196329754406107428e-03-3.265320242828762573e-04j)	 (9.999864439337776689e-01-5.901354689546015785e-05j)
 (1.600000000000000033e-01+0.000000000000000000e+00j)	 (-3.186276986396969768e-01+3.852787022039849685e-01j)	 (-6.373176801253127577e-01+7.705867201385732113e-01j)	 (-4.270863965885280354e-03+2.010240470229818568e-03j)	 (9.999888566509920196e-01-7.230545680410745927e-05j)
 (2.000000000000000111e-01+0.000000000000000000e+00j)	 (1.545973993545388947e-01+4.754830733703820367e-01j)	 (3.091685197829128762e-01+9.510023261393294458e-01j)	 (-1.802000489291185692e-03+2.480896422770519777e-03j)	 (9.999952948705573830e-01-9.046504142176587423e-05j)
 (2.399999999999999911e-01+0.000000000000000000e+00j)	 (4.843153119989899169e-01+1.242496461252641099e-01j)	 (9.686294306755468542e-01+2.485087498392157812e-01j)	 (-8.182859508241269826e-05+6.485264784219757191e-04j)	 (9.999997797884772055e-01-1.146319576607257248e-04j)
 (2.800000000000000266e-01+0.000000000000000000e+00j)	 (3.644164069199943845e-01-3.423369749797069428e-01j)	 (7.288224983671802715e-01-6.846999904841967188e-01j)	 (-7.073533724936824666e-04-1.785652811895878638e-03j)	 (9.999981456942211855e-01-1.403686644262069059e-04j)
 (3.200000000000000067e-01+0.000000000000000000e+00j)	 (-9.378534612766639689e-02-4.910984473476465162e-01j)	 (-1.876158686413463006e-01-9.822342525553523496e-01j)	 (-3.097838518577475993e-03-2.561705972421772504e-03j)	 (9.999919074103461591e-01-1.617802293324718625e-04j)
 (3.599999999999999867e-01+0.000000000000000000e+00j)	 (-4.648961034992395436e-01-1.839248359749661166e-01j)	 (-9.298656182391178415e-01-3.678636586847272572e-01j)	 (-5.033961080436598345e-03-9.590994238485166549e-04j)	 (9.999868539334288986e-01-1.769871753818614635e-04j)
 (4.000000000000000222e-01+0.000000000000000000e+00j)	 (-4.043771757502545028e-01+2.940043229976105343e-01j)	 (-8.088231583389552393e-01+5.880310218120714527e-01j)	 (-4.718227669135723577e-03+1.534356185623179545e-03j)	 (9.999876739380323398e-01-1.898703846794983754e-04j)
 (4.400000000000000022e-01+0.000000000000000000e+00j)	 (3.158575228241802813e-02+4.989802904438816467e-01j)	 (6.313586666520147606e-02+9.979985524270518216e-01j)	 (-2.443764717616008896e-03+2.603787230397992120e-03j)	 (9.999936028180340664e-01-2.064680931031030156e-04j)
 (4.799999999999999822e-01+0.000000000000000000e+00j)	 (4.382453298761543325e-01+2.407036747711020497e-01j)	 (8.764859613335099775e-01+4.814256716132818692e-01j)	 (-3.221803250609294898e-04+1.256382427487885050e-03j)	 (9.999991325458431612e-01-2.293700008561016016e-04j)
 (5.200000000000000178e-01+0.000000000000000000e+00j)	 (4.380593943984553151e-01-2.410418886484887446e-01j)	 (8.761140762319447051e-01-4.821021066622686591e-01j)	 (-3.231503571054151927e-04-1.256882606837669489e-03j)	 (9.999991253172344496e-01-2.553129985441946479e-04j)
 (5.600000000000000533e-01+0.000000000000000000e+00j)	 (3.120056807731897558e-02-4.990045171367762378e-01j)	 (6.236546894994852291e-02-9.980469892182762814e-01j)	 (-2.445774226027056398e-03-2.602649306668322095e-03j)	 (9.999935834813479252e-01-2.782106332023678527e-04j)
 (5.999999999999999778e-01+0.000000000000000000e+00j)	 (-4.046040042251227153e-01-2.936920805686702995e-01j)	 (-8.092768325453658651e-01-5.874064947603772069e-01j)	 (-4.719410995082733498e-03-1.531462868260574043e-03j)	 (9.999876473597494320e-01-2.948037624022361810e-04j)
 (6.400000000000000133e-01+0.000000000000000000e+00j)	 (-4.647539890169478105e-01+1.842836520178788851e-01j)	 (-9.295813784609268104e-01+3.685813365077811876e-01j)	 (-5.033219568935979292e-03+9.622357204912089903e-04j)	 (9.999868229793378305e-01-3.076863373536472364e-04j)
 (6.800000000000000488e-01+0.000000000000000000e+00j)	 (-9.340622756835074980e-02+4.911707026209379823e-01j)	 (-1.868576026770019938e-01+9.823787870370424002e-01j)	 (-3.095860508187576847e-03+2.563347252378798090e-03j)	 (9.999918702849488472e-01-3.228971823530476419e-04j)
 (7.199999999999999734e-01+0.000000000000000000e+00j)	 (3.646805564342862627e-01+3.420555777031041855e-01j)	 (7.293508174947577194e-01+6.841371929594992629e-01j)	 (-7.059751427945508851e-04+1.785449050524578812e-03j)	 (9.999980976076712214e-01-3.443135590494981091e-04j)
