# time, G_impt, X3UrX3, X3UrX1X2X3, X1X2X3UrX1X2X3
 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.000000000000000000e-01+0.000000000000000000e+00j)	 (1.000000000000000000e+00+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.000000000000000000e+00+0.000000000000000000e+00j)
 (2.000000000000000042e-02+0.000000000000000000e+00j)	 (4.274768840494964084e-01-2.288318950405265062e-01j)	 (8.144146498179334337e-01-5.668762408521919038e-01j)	 (-4.315703120762073852e-02-1.162651124652832046e-01j)	 (9.870427746484164988e-01-1.018157909910591408e-01j)
 (4.000000000000000083e-02+0.000000000000000000e+00j)	 (2.381632467894566063e-01-3.718379606400533666e-01j)	 (3.302675023614453087e-01-9.133093161934452420e-01j)	 (-1.554911085737886722e-01-1.805878871704530708e-01j)	 (9.522319366566001086e-01-1.909577675116329865e-01j)
 (5.999999999999999778e-02+0.000000000000000000e+00j)	 (5.763568153928977367e-03-3.767762924083483123e-01j)	 (-2.630441960036004057e-01-9.051614588294230046e-01j)	 (-2.923024490845921308e-01-1.613993886536126410e-01j)	 (9.061656003347678956e-01-2.595639042149726072e-01j)
 (8.000000000000000167e-02+0.000000000000000000e+00j)	 (-1.794253177384828035e-01-2.454232772042845845e-01j)	 (-7.334917840768538921e-01-5.471131519430334489e-01j)	 (-3.988345190363559722e-01-5.990015098271286864e-02j)	 (8.618462920685696638e-01-3.075125480121819743e-01j)
 (1.000000000000000056e-01+0.000000000000000000e+00j)	 (-2.458657802238563284e-01-3.285750718611935017e-02j)	 (-8.972636853735073137e-01+1.917775209908464257e-02j)	 (-4.317203558739541869e-01+9.037492494295121248e-02j)	 (8.296177381223097669e-01-3.423219476727200616e-01j)
 (1.199999999999999956e-01+0.000000000000000000e+00j)	 (-1.687843283827442642e-01+1.741262634034810020e-01j)	 (-6.907340584159380459e-01+5.705498095508770851e-01j)	 (-3.759719230894449371e-01+2.366526746397142889e-01j)	 (8.131536339418415915e-01-3.760608890079798483e-01j)
 (1.400000000000000133e-01+0.000000000000000000e+00j)	 (2.013528419968291933e-02+2.910210631286539451e-01j)	 (-1.953725231948434671e-01+8.897240408694617742e-01j)	 (-2.508603218078123698e-01+3.275512283931752977e-01j)	 (8.080687640364061508e-01-4.204808727032391946e-01j)
 (1.600000000000000033e-01+0.000000000000000000e+00j)	 (2.451660511851973812e-01+2.687153086123511558e-01j)	 (3.941583417664148992e-01+8.503864996360036566e-01j)	 (-1.023844169220480826e-01+3.331657755897318163e-01j)	 (8.036960094546073963e-01-4.822766027229232755e-01j)
 (1.799999999999999933e-01+0.000000000000000000e+00j)	 (4.161980983123683142e-01+1.127407907834287459e-01j)	 (8.462263939124265999e-01+4.666535142035725392e-01j)	 (1.472331617610088753e-02+2.567462013121250552e-01j)	 (7.873331292080230082e-01-5.603312910449277373e-01j)
